"sender" "receiver" "channel" "packetnum" "rssi"
7 0 19 24 -70
7 0 19 25 -64
7 0 19 26 -70
7 0 19 27 -70
7 0 19 28 -75
7 0 19 29 -72
7 0 19 30 -65
7 0 19 31 -62
7 0 19 32 -60
7 0 19 33 -60
7 0 19 34 -69
7 0 19 35 -66
7 0 19 36 -72
7 0 19 37 -90
7 0 19 38 -60
7 0 19 39 -71
7 0 19 40 -71
7 0 20 1 -73
7 0 20 2 -74
7 0 20 3 -64
7 0 20 4 -74
7 0 20 5 -76
7 0 20 6 -72
7 0 20 7 -67
7 0 20 8 -61
7 0 20 9 -71
7 0 20 10 -60
7 0 20 11 -67
7 0 20 12 -72
7 0 20 13 -86
7 0 20 14 -62
7 0 20 15 -71
7 0 20 16 -66
7 0 20 17 -77
7 0 20 18 -73
7 0 20 19 -70
7 0 20 20 -65
7 0 20 21 -71
7 0 20 22 -65
7 0 20 23 -66
7 0 20 24 -68
7 0 20 25 -69
7 0 20 26 -69
7 0 20 27 -80
7 0 20 28 -66
7 0 20 29 -68
7 0 20 30 -74
7 0 20 31 -61
7 0 20 32 -69
7 0 20 33 -65
7 0 20 34 -71
7 0 20 35 -68
7 0 20 36 -66
7 0 20 37 -63
7 0 20 38 -66
7 0 20 39 -69
7 0 20 40 -89
7 0 21 1 -62
7 0 21 2 -69
7 0 21 3 -62
7 0 21 4 -66
7 0 21 5 -63
7 0 21 6 -67
7 0 21 7 -65
7 0 21 8 -75
7 0 21 9 -71
7 0 21 10 -69
7 0 21 11 -66
7 0 21 12 -80
7 0 21 13 -71
7 0 21 14 -66
7 0 21 15 -63
7 0 21 16 -64
7 0 21 17 -77
7 0 21 18 -74
7 0 21 19 -66
7 0 21 20 -65
7 0 21 21 -65
7 0 21 22 -67
7 0 21 23 -78
7 0 21 24 -65
7 0 21 25 -93
7 0 21 26 -71
7 0 21 27 -63
7 0 21 28 -63
7 0 21 29 -71
7 0 21 30 -75
7 0 21 31 -60
7 0 21 32 -73
7 0 21 33 -63
7 0 21 34 -70
7 0 21 35 -67
7 0 21 36 -70
7 0 21 37 -66
7 0 21 38 -68
7 0 21 39 -79
7 0 21 40 -62
7 0 22 1 -77
7 0 22 2 -70
7 0 22 3 -64
7 0 22 4 -69
7 0 22 5 -66
7 0 22 6 -81
7 0 22 7 -70
7 0 22 8 -75
7 0 22 9 -69
7 0 22 10 -72
7 0 22 11 -69
7 0 22 12 -71
7 0 22 13 -74
7 0 22 14 -70
7 0 22 15 -78
7 0 22 16 -65
7 0 22 17 -69
7 0 22 18 -68
7 0 22 19 -78
7 0 22 20 -68
7 0 22 21 -83
7 0 22 22 -72
7 0 22 23 -61
7 0 22 24 -73
7 0 22 25 -72
7 0 22 26 -72
7 0 22 27 -92
7 0 22 28 -64
7 0 22 29 -61
7 0 22 30 -68
7 0 22 31 -70
7 0 22 32 -74
7 0 22 33 -75
7 0 22 34 -62
7 0 22 35 -66
7 0 22 36 -69
7 0 22 37 -71
7 0 22 38 -69
7 0 22 39 -70
7 0 22 40 -81
7 0 23 1 -64
7 0 23 2 -69
7 0 23 3 -65
7 0 23 4 -73
7 0 23 5 -69
7 0 23 6 -63
7 0 23 7 -64
7 0 23 8 -66
7 0 23 9 -66
7 0 23 10 -76
7 0 23 11 -91
7 0 23 12 -66
7 0 23 13 -69
7 0 23 14 -66
7 0 23 15 -69
7 0 23 16 -77
7 0 23 17 -62
7 0 23 18 -73
7 0 23 19 -64
7 0 23 20 -62
7 0 23 21 -66
7 0 23 22 -67
7 0 23 23 -75
7 0 23 24 -74
7 0 23 25 -71
7 0 23 26 -66
7 0 23 27 -80
7 0 23 28 -72
7 0 23 29 -67
7 0 23 30 -71
7 0 23 31 -72
7 0 23 32 -67
7 0 23 33 -73
7 0 23 34 -71
7 0 23 35 -65
7 0 23 36 -77
7 0 23 37 -74
7 0 23 38 -73
7 0 23 39 -66
7 0 23 40 -63
7 0 24 1 -78
7 0 24 2 -78
7 0 24 3 -65
7 0 24 4 -71
7 0 24 5 -64
7 0 24 6 -75
7 0 24 7 -69
7 0 24 8 -66
7 0 24 9 -66
7 0 24 10 -66
7 0 24 11 -68
7 0 24 12 -74
7 0 24 13 -63
7 0 24 14 -69
7 0 24 15 -71
7 0 24 16 -62
7 0 24 17 -64
7 0 24 18 -62
7 0 24 19 -65
7 0 24 20 -76
7 0 24 21 -63
7 0 24 22 -69
7 0 24 23 -68
7 0 24 24 -68
7 0 24 25 -74
7 0 24 26 -66
7 0 24 27 -63
7 0 24 28 -67
7 0 24 29 -68
7 0 24 30 -75
7 0 24 31 -79
7 0 24 32 -71
7 0 24 33 -66
7 0 24 34 -64
7 0 24 35 -60
7 0 24 36 -64
7 0 24 37 -68
7 0 24 38 -86
7 0 24 39 -72
7 0 24 40 -70
7 0 25 1 -75
7 0 25 2 -73
7 0 25 3 -76
7 0 25 4 -64
7 0 25 5 -62
7 0 25 6 -64
7 0 25 7 -72
7 0 25 8 -68
7 0 25 9 -66
7 0 25 10 -67
7 0 25 11 -64
7 0 25 12 -67
7 0 25 13 -73
7 0 25 14 -79
7 0 25 15 -62
7 0 25 16 -69
7 0 25 17 -67
7 0 25 18 -79
7 0 25 19 -69
7 0 25 20 -67
7 0 25 21 -76
7 0 25 22 -65
7 0 25 23 -67
7 0 25 24 -72
7 0 25 25 -64
7 0 25 26 -69
7 0 25 27 -65
7 0 25 28 -72
7 0 25 29 -73
7 0 25 30 -72
7 0 25 31 -68
7 0 25 32 -68
7 0 25 33 -68
7 0 25 34 -61
7 0 25 35 -76
7 0 25 36 -75
7 0 25 37 -67
7 0 25 38 -68
7 0 25 39 -62
7 0 25 40 -75
7 0 26 1 -82
7 0 26 2 -68
7 0 26 3 -72
7 0 26 4 -78
7 0 26 5 -76
7 0 26 6 -73
7 0 26 7 -65
7 0 26 8 -70
7 0 26 9 -69
7 0 26 10 -75
7 0 26 11 -76
7 0 26 12 -71
7 0 26 13 -64
7 0 26 14 -65
7 0 26 15 -72
7 0 26 16 -64
7 0 26 17 -71
7 0 26 18 -73
7 0 26 19 -75
7 0 26 20 -74
7 0 26 21 -66
7 0 26 22 -68
7 0 26 23 -64
7 0 26 24 -73
7 0 26 25 -64
7 0 26 26 -72
7 0 26 27 -76
7 0 26 28 -70
7 0 26 29 -75
7 0 26 30 -73
7 0 26 31 -67
7 0 26 32 -63
7 0 26 33 -74
7 0 26 34 -65
7 0 26 35 -81
7 0 26 36 -71
7 0 26 37 -67
7 0 26 38 -63
7 0 26 39 -67
7 0 26 40 -66
7 1 11 1 -64
7 1 11 2 -65
7 1 11 3 -62
7 1 11 4 -73
7 1 11 5 -63
7 1 11 6 -70
7 1 11 7 -66
7 1 11 8 -60
7 1 11 9 -63
7 1 11 10 -63
7 1 11 11 -72
7 1 11 12 -74
7 1 11 13 -63
7 1 11 14 -76
7 1 11 15 -71
7 1 11 16 -64
7 1 11 17 -69
7 1 11 18 -64
7 1 11 19 -72
7 1 11 20 -66
7 1 11 21 -64
7 1 11 22 -61
7 1 11 23 -79
7 1 11 24 -74
7 1 11 25 -63
7 1 11 26 -65
7 1 11 27 -63
7 1 11 28 -71
7 1 11 29 -61
7 1 11 30 -62
7 1 11 31 -73
7 1 11 32 -66
7 1 11 33 -71
7 1 11 34 -68
7 1 11 35 -59
7 1 11 36 -65
7 1 11 37 -58
7 1 11 38 -68
7 1 11 39 -69
7 1 11 40 -70
7 1 12 1 -60
7 1 12 2 -68
7 1 12 3 -63
7 1 12 4 -65
7 1 12 5 -65
7 1 12 6 -64
7 1 12 7 -65
7 1 12 8 -64
7 1 12 9 -67
7 1 12 10 -63
7 1 12 11 -64
7 1 12 12 -78
7 1 12 13 -85
7 1 12 14 -70
7 1 12 15 -65
7 1 12 16 -79
7 1 12 17 -62
7 1 12 18 -62
7 1 12 19 -60
7 1 12 20 -76
7 1 12 21 -66
7 1 12 22 -65
7 1 12 23 -58
7 1 12 24 -76
7 1 12 25 -61
7 1 12 26 -65
7 1 12 27 -69
7 1 12 28 -66
7 1 12 29 -68
7 1 12 30 -60
7 1 12 31 -68
7 1 12 32 -75
7 1 12 33 -62
7 1 12 34 -72
7 1 12 35 -81
7 1 12 36 -73
7 1 12 37 -66
7 1 12 38 -72
7 1 12 39 -64
7 1 12 40 -64
7 1 13 1 -61
7 1 13 2 -63
7 1 13 3 -71
7 1 13 4 -72
7 1 13 5 -68
7 1 13 6 -66
7 1 13 7 -81
7 1 13 8 -80
7 1 13 9 -62
7 1 13 10 -60
7 1 13 11 -68
7 1 13 12 -65
7 1 13 13 -72
7 1 13 14 -66
7 1 13 15 -65
7 1 13 16 -64
7 1 13 17 -68
7 1 13 18 -66
7 1 13 19 -65
7 1 13 20 -65
7 1 13 21 -71
7 1 13 22 -71
7 1 13 23 -72
7 1 13 24 -65
7 1 13 25 -62
7 1 13 26 -69
7 1 13 27 -71
7 1 13 28 -68
7 1 13 29 -65
7 1 13 30 -69
7 1 13 31 -74
7 1 13 32 -78
7 1 13 33 -72
7 1 13 34 -66
7 1 13 35 -60
7 1 13 36 -66
7 1 13 37 -72
7 1 13 38 -69
7 1 13 39 -69
7 1 13 40 -62
7 1 14 1 -60
7 1 14 2 -67
7 1 14 3 -63
7 1 14 4 -76
7 1 14 5 -65
7 1 14 6 -62
7 1 14 7 -66
7 1 14 8 -69
7 1 14 9 -71
7 1 14 10 -64
7 1 14 11 -68
7 1 14 12 -69
7 1 14 13 -67
7 1 14 14 -71
7 1 14 15 -75
7 1 14 16 -60
7 1 14 17 -66
7 1 14 18 -86
7 1 14 19 -73
7 1 14 20 -63
7 1 14 21 -64
7 1 14 22 -62
7 1 14 23 -66
7 1 14 24 -67
7 1 14 25 -63
7 1 14 26 -69
7 1 14 27 -66
7 1 14 28 -61
7 1 14 29 -66
7 1 14 30 -80
7 1 14 31 -64
7 1 14 32 -60
7 1 14 33 -64
7 1 14 34 -62
7 1 14 35 -66
7 1 14 36 -62
7 1 14 37 -62
7 1 14 38 -80
7 1 14 39 -61
7 1 14 40 -67
7 1 15 1 -77
7 1 15 2 -63
7 1 15 3 -74
7 1 15 4 -66
7 1 15 5 -75
7 1 15 6 -68
7 1 15 7 -64
7 1 15 8 -73
7 1 15 9 -78
7 1 15 10 -70
7 1 15 11 -70
7 1 15 12 -61
7 1 15 13 -67
7 1 15 14 -71
7 1 15 15 -68
7 1 15 16 -74
7 1 15 17 -62
7 1 15 18 -68
7 1 15 19 -63
7 1 15 20 -61
7 1 15 21 -82
7 1 15 22 -66
7 1 15 23 -68
7 1 15 24 -77
7 1 15 25 -65
7 1 15 26 -70
7 1 15 27 -61
7 1 15 28 -59
7 1 15 29 -63
7 1 15 30 -65
7 1 15 31 -72
7 1 15 32 -70
7 1 15 33 -64
7 1 15 34 -62
7 1 15 35 -69
7 1 15 36 -64
7 1 15 37 -68
7 1 15 38 -76
7 1 15 39 -63
7 1 15 40 -75
7 1 16 1 -68
7 1 16 2 -67
7 1 16 3 -79
7 1 16 4 -65
7 1 16 5 -70
7 1 16 6 -61
7 1 16 7 -75
7 1 16 8 -63
7 1 16 9 -69
7 1 16 10 -64
7 1 16 11 -69
7 1 16 12 -68
7 1 16 13 -64
7 1 16 14 -63
7 1 16 15 -67
7 1 16 16 -64
7 1 16 17 -65
7 1 16 18 -66
7 1 16 19 -66
7 1 16 20 -73
7 1 16 21 -91
7 1 16 22 -61
7 1 16 23 -77
7 1 16 24 -76
7 1 16 25 -65
7 1 16 26 -70
7 1 16 27 -66
7 1 16 28 -69
7 1 16 29 -61
7 1 16 30 -63
7 1 16 31 -66
7 1 16 32 -75
7 1 16 33 -72
7 1 16 34 -61
7 1 16 35 -62
7 1 16 36 -63
7 1 16 37 -68
7 1 16 38 -66
7 1 16 39 -61
7 1 16 40 -59
7 1 17 1 -76
7 1 17 2 -77
7 1 17 3 -75
7 1 17 4 -64
7 1 17 5 -61
7 1 17 6 -63
7 1 17 7 -65
7 1 17 8 -69
7 1 17 9 -67
7 1 17 10 -69
7 1 17 11 -63
7 1 17 12 -71
7 1 17 13 -70
7 1 17 14 -70
7 1 17 15 -71
7 1 17 16 -64
7 1 17 17 -65
7 1 17 18 -64
7 1 17 19 -88
7 1 17 20 -61
7 1 17 21 -72
7 1 17 22 -65
7 1 17 23 -72
7 1 17 24 -69
7 1 17 25 -62
7 1 17 26 -59
7 1 17 27 -72
7 1 17 28 -61
7 1 17 29 -69
7 1 17 30 -72
7 1 17 31 -71
7 1 17 32 -61
7 1 17 33 -68
7 1 17 34 -72
7 1 17 35 -69
7 1 17 36 -60
7 1 17 37 -63
7 1 17 38 -63
7 1 17 39 -64
7 1 17 40 -72
7 1 18 1 -61
7 1 18 2 -70
7 1 18 3 -73
7 1 18 4 -64
7 1 18 5 -62
7 1 18 6 -71
7 1 18 7 -68
7 1 18 8 -65
7 1 18 9 -65
7 1 18 10 -67
7 1 18 11 -72
7 1 18 12 -68
7 1 18 13 -66
7 1 18 14 -63
7 1 18 15 -72
7 1 18 16 -66
7 1 18 17 -74
7 1 18 18 -63
7 1 18 19 -69
7 1 18 20 -65
7 1 18 21 -63
7 1 18 22 -68
7 1 18 23 -65
7 1 18 24 -64
7 1 18 25 -65
7 1 18 26 -65
7 1 18 27 -58
7 1 18 28 -63
7 1 18 29 -66
7 1 18 30 -67
7 1 18 31 -84
7 1 18 32 -66
7 1 18 33 -77
7 1 18 34 -64
7 1 18 35 -63
7 1 18 36 -72
7 1 18 37 -59
7 1 18 38 -61
7 1 18 39 -67
7 1 18 40 -61
7 1 19 1 -71
7 1 19 2 -64
7 1 19 3 -64
7 1 19 4 -61
7 1 19 5 -69
7 1 19 6 -67
7 1 19 7 -86
7 1 19 8 -65
7 1 19 9 -77
7 1 19 10 -64
7 1 19 11 -76
7 1 19 12 -66
7 1 19 13 -64
7 1 19 14 -71
7 1 19 15 -69
7 1 19 16 -72
7 1 19 17 -70
7 1 19 18 -72
7 1 19 19 -65
7 1 19 20 -73
7 1 19 21 -63
7 1 19 22 -73
7 1 19 23 -65
7 1 19 24 -66
7 1 19 25 -70
7 1 19 26 -64
7 1 19 27 -64
7 1 19 28 -70
7 1 19 29 -67
7 1 19 30 -66
7 1 19 31 -72
7 1 19 32 -66
7 1 19 33 -71
7 1 19 34 -71
7 1 19 35 -68
7 1 19 36 -64
7 1 19 37 -72
7 1 19 38 -64
7 1 19 39 -68
7 1 19 40 -69
7 1 20 1 -62
7 1 20 2 -64
7 1 20 3 -83
7 1 20 4 -60
7 1 20 5 -67
7 1 20 6 -73
7 1 20 7 -74
7 1 20 8 -66
7 1 20 9 -65
7 1 20 10 -69
7 1 20 11 -71
7 1 20 12 -68
7 1 20 13 -61
7 1 20 14 -70
7 1 20 15 -68
7 1 20 16 -67
7 1 20 17 -63
7 1 20 18 -68
7 1 20 19 -65
7 1 20 20 -80
7 1 20 21 -63
7 1 20 22 -69
7 1 20 23 -65
7 1 20 24 -61
7 1 20 25 -67
7 1 20 26 -65
7 1 20 27 -63
7 1 20 28 -70
7 1 20 29 -67
7 1 20 30 -75
7 1 20 31 -71
7 1 20 32 -71
7 1 20 33 -68
7 1 20 34 -66
7 1 20 35 -72
7 1 20 36 -58
7 1 20 37 -78
7 1 20 38 -66
7 1 20 39 -62
7 1 20 40 -75
7 1 21 1 -67
7 1 21 2 -82
7 1 21 3 -75
7 1 21 4 -69
7 1 21 5 -71
7 1 21 6 -72
7 1 21 7 -74
7 1 21 8 -67
7 1 21 9 -61
7 1 21 10 -70
7 1 21 11 -66
7 1 21 12 -72
7 1 21 13 -64
7 1 21 14 -71
7 1 21 15 -75
7 1 21 16 -66
7 1 21 17 -70
7 1 21 18 -67
7 1 21 19 -68
7 1 21 20 -69
7 1 21 21 -68
7 1 21 22 -64
7 1 21 23 -78
7 1 21 24 -66
7 1 21 25 -65
7 1 21 26 -65
7 1 21 27 -67
7 1 21 28 -74
7 1 21 29 -66
7 1 21 30 -69
7 1 21 31 -62
7 1 21 32 -68
7 1 21 33 -63
7 1 21 34 -68
7 1 21 35 -65
7 1 21 36 -72
7 1 21 37 -64
7 1 21 38 -69
7 1 21 39 -65
7 1 21 40 -64
7 1 22 1 -75
7 1 22 2 -75
7 1 22 3 -62
7 1 22 4 -69
7 1 22 5 -61
7 1 22 6 -65
7 1 22 7 -70
7 1 22 8 -69
7 1 22 9 -79
7 1 22 10 -78
7 1 22 11 -85
7 1 22 12 -65
7 1 22 13 -60
7 1 22 14 -65
7 1 22 15 -70
7 1 22 16 -75
7 1 22 17 -67
7 1 22 18 -86
7 1 22 19 -63
7 1 22 20 -70
7 1 22 21 -75
7 1 22 22 -67
7 1 22 23 -71
7 1 22 24 -78
7 1 22 25 -64
7 1 22 26 -67
7 1 22 27 -68
7 1 22 28 -65
7 1 22 29 -70
7 1 22 30 -69
7 1 22 31 -64
7 1 22 32 -60
7 1 22 33 -69
7 1 22 34 -67
7 1 22 35 -76
7 1 22 36 -61
7 1 22 37 -68
7 1 22 38 -63
7 1 22 39 -61
7 1 22 40 -70
7 1 23 1 -62
7 1 23 2 -64
7 1 23 3 -76
7 1 23 4 -63
7 1 23 5 -67
7 1 23 6 -67
7 1 23 7 -71
7 1 23 8 -68
7 1 23 9 -64
7 1 23 10 -71
7 1 23 11 -64
7 1 23 12 -72
7 1 23 13 -69
7 1 23 14 -74
7 1 23 15 -73
7 1 23 16 -78
7 1 23 17 -68
7 1 23 18 -68
7 1 23 19 -66
7 1 23 20 -66
7 1 23 21 -60
7 1 23 22 -81
7 1 23 23 -68
7 1 23 24 -58
7 1 23 25 -65
7 1 23 26 -68
7 1 23 27 -71
7 1 23 28 -65
7 1 23 29 -69
7 1 23 30 -66
7 1 23 31 -65
7 1 23 32 -75
7 1 23 33 -82
7 1 23 34 -65
7 1 23 35 -63
7 1 23 36 -75
7 1 23 37 -71
7 1 23 38 -65
7 1 23 39 -66
7 1 23 40 -76
7 1 24 1 -70
7 1 24 2 -62
7 1 24 3 -64
7 1 24 4 -65
7 1 24 5 -64
7 1 24 6 -62
7 1 24 7 -65
7 1 24 8 -63
7 1 24 9 -77
7 1 24 10 -58
7 1 24 11 -71
7 1 24 12 -63
7 1 24 13 -63
7 1 24 14 -66
7 1 24 15 -64
7 1 24 16 -71
7 1 24 17 -66
7 1 24 18 -70
7 1 24 19 -67
7 1 24 20 -64
7 1 24 21 -65
7 1 24 22 -66
7 1 24 23 -60
7 1 24 24 -66
7 1 24 25 -66
7 1 24 26 -68
7 1 24 27 -75
7 1 24 28 -69
7 1 24 29 -64
7 1 24 30 -64
7 1 24 31 -61
7 1 24 32 -66
7 1 24 33 -78
7 1 24 34 -73
7 1 24 35 -68
7 1 24 36 -67
7 1 24 37 -63
7 1 24 38 -66
7 1 24 39 -76
7 1 24 40 -66
7 1 25 1 -68
7 1 25 2 -72
7 1 25 3 -81
7 1 25 4 -64
7 1 25 5 -63
7 1 25 6 -69
7 1 25 7 -70
7 1 25 8 -64
7 1 25 9 -63
7 1 25 10 -61
7 1 25 11 -67
7 1 25 12 -68
7 1 25 13 -64
7 1 25 14 -65
7 1 25 15 -65
7 1 25 16 -70
7 1 25 17 -69
7 1 25 18 -62
7 1 25 19 -72
7 1 25 20 -64
7 1 25 21 -67
7 1 25 22 -81
7 1 25 23 -67
7 1 25 24 -81
7 1 25 25 -82
7 1 25 26 -66
7 1 25 27 -61
7 1 25 28 -80
7 1 25 29 -62
7 1 25 30 -66
7 1 25 31 -67
7 1 25 32 -69
7 1 25 33 -67
7 1 25 34 -71
7 1 25 35 -62
7 1 25 36 -72
7 1 25 37 -69
7 1 25 38 -80
7 1 25 39 -72
7 1 25 40 -60
7 1 26 1 -66
7 1 26 2 -62
7 1 26 3 -74
7 1 26 4 -65
7 1 26 5 -74
7 1 26 6 -69
7 1 26 7 -67
7 1 26 8 -61
7 1 26 9 -69
7 1 26 10 -64
7 1 26 11 -86
7 1 26 12 -72
7 1 26 13 -64
7 1 26 14 -61
7 1 26 15 -69
7 1 26 16 -67
7 1 26 17 -66
7 1 26 18 -68
7 1 26 19 -65
7 1 26 20 -66
7 1 26 21 -69
7 1 26 22 -64
7 1 26 23 -70
7 1 26 24 -69
7 1 26 25 -69
7 1 26 26 -65
7 1 26 27 -66
7 1 26 28 -73
7 1 26 29 -72
7 1 26 30 -71
7 1 26 31 -71
7 1 26 32 -75
7 1 26 33 -67
7 1 26 34 -69
7 1 26 35 -68
7 1 26 36 -69
7 1 26 37 -66
7 1 26 38 -62
7 1 26 39 -72
7 1 26 40 -63
7 2 11 1 -67
7 2 11 2 -61
7 2 11 3 -68
7 2 11 4 -79
7 2 11 5 -69
7 2 11 6 -63
7 2 11 7 -67
7 2 11 8 -72
7 2 11 9 -64
7 2 11 10 -61
7 2 11 11 -72
7 2 11 12 -59
7 2 11 13 -65
7 2 11 14 -63
7 2 11 15 -60
7 2 11 16 -60
7 2 11 17 -66
7 2 11 18 -65
7 2 11 19 -61
7 2 11 20 -56
7 2 11 21 -68
7 2 11 22 -66
7 2 11 23 -64
7 2 11 24 -67
7 2 11 25 -68
7 2 11 26 -74
7 2 11 27 -60
7 2 11 28 -67
7 2 11 29 -73
7 2 11 30 -70
7 2 11 31 -70
7 2 11 32 -60
7 2 11 33 -77
7 2 11 34 -61
7 2 11 35 -68
7 2 11 36 -69
7 2 11 37 -61
7 2 11 38 -63
7 2 11 39 -65
7 2 11 40 -67
7 2 12 1 -65
7 2 12 2 -59
7 2 12 3 -66
7 2 12 4 -62
7 2 12 5 -64
7 2 12 6 -65
7 2 12 7 -64
7 2 12 8 -64
7 2 12 9 -61
7 2 12 10 -72
7 2 12 11 -64
7 2 12 12 -67
7 2 12 13 -85
7 2 12 14 -78
7 2 12 15 -64
7 2 12 16 -68
7 2 12 17 -79
7 2 12 18 -70
7 2 12 19 -61
7 2 12 20 -64
7 2 12 21 -53
7 2 12 22 -60
7 2 12 23 -60
7 2 12 24 -60
7 2 12 25 -68
7 2 12 26 -69
7 2 12 27 -56
7 2 12 28 -82
7 2 12 29 -66
7 2 12 30 -63
7 2 12 31 -61
7 2 12 32 -65
7 2 12 33 -66
7 2 12 34 -62
7 2 12 35 -63
7 2 12 36 -70
7 2 12 37 -58
7 2 12 38 -68
7 2 12 39 -63
7 2 12 40 -62
7 2 13 1 -58
7 2 13 2 -60
7 2 13 3 -78
7 2 13 4 -57
7 2 13 5 -70
7 2 13 6 -59
7 2 13 7 -67
7 2 13 8 -65
7 2 13 9 -67
7 2 13 10 -69
7 2 13 11 -75
7 2 13 12 -71
7 2 13 13 -65
7 2 13 14 -62
7 2 13 15 -82
7 2 13 16 -66
7 2 13 17 -61
7 2 13 18 -68
7 2 13 19 -62
7 2 13 20 -67
7 2 13 21 -74
7 2 13 22 -62
7 2 13 23 -65
7 2 13 24 -62
7 2 13 25 -61
7 2 13 26 -71
7 2 13 27 -60
7 2 13 28 -60
7 2 13 29 -64
7 2 13 30 -62
7 2 13 31 -59
7 2 13 32 -63
7 2 13 33 -76
7 2 13 34 -57
7 2 13 35 -64
7 2 13 36 -56
7 2 13 37 -66
7 2 13 38 -62
7 2 13 39 -64
7 2 13 40 -63
7 2 14 1 -69
7 2 14 2 -66
7 2 14 3 -60
7 2 14 4 -64
7 2 14 5 -59
7 2 14 6 -70
7 2 14 7 -59
7 2 14 8 -56
7 2 14 9 -63
7 2 14 10 -65
7 2 14 11 -68
7 2 14 12 -66
7 2 14 13 -65
7 2 14 14 -65
7 2 14 15 -68
7 2 14 16 -62
7 2 14 17 -68
7 2 14 18 -63
7 2 14 19 -71
7 2 14 20 -62
7 2 14 21 -62
7 2 14 22 -68
7 2 14 23 -63
7 2 14 24 -65
7 2 14 25 -59
7 2 14 26 -65
7 2 14 27 -73
7 2 14 28 -70
7 2 14 29 -77
7 2 14 30 -62
7 2 14 31 -63
7 2 14 32 -66
7 2 14 33 -75
7 2 14 34 -58
7 2 14 35 -62
7 2 14 36 -60
7 2 14 37 -61
7 2 14 38 -65
7 2 14 39 -90
7 2 14 40 -62
7 2 15 1 -65
7 2 15 2 -64
7 2 15 3 -66
7 2 15 4 -61
7 2 15 5 -62
7 2 15 6 -63
7 2 15 7 -65
7 2 15 8 -74
7 2 15 9 -62
7 2 15 10 -65
7 2 15 11 -65
7 2 15 12 -61
7 2 15 13 -69
7 2 15 14 -62
7 2 15 15 -71
7 2 15 16 -65
7 2 15 17 -73
7 2 15 18 -61
7 2 15 19 -63
7 2 15 20 -62
7 2 15 21 -72
7 2 15 22 -69
7 2 15 23 -63
7 2 15 24 -64
7 2 15 25 -62
7 2 15 26 -76
7 2 15 27 -66
7 2 15 28 -70
7 2 15 29 -62
7 2 15 30 -60
7 2 15 31 -60
7 2 15 32 -76
7 2 15 33 -62
7 2 15 34 -68
7 2 15 35 -68
7 2 15 36 -61
7 2 15 37 -69
7 2 15 38 -58
7 2 15 39 -67
7 2 15 40 -62
7 2 16 1 -76
7 2 16 2 -58
7 2 16 3 -63
7 2 16 4 -59
7 2 16 5 -63
7 2 16 6 -72
7 2 16 7 -62
7 2 16 8 -59
7 2 16 9 -64
7 2 16 10 -74
7 2 16 11 -75
7 2 16 12 -64
7 2 16 13 -73
7 2 16 14 -68
7 2 16 15 -63
7 2 16 16 -60
7 2 16 17 -62
7 2 16 18 -59
7 2 16 19 -59
7 2 16 20 -60
7 2 16 21 -66
7 2 16 22 -69
7 2 16 23 -60
7 2 16 24 -68
7 2 16 25 -63
7 2 16 26 -72
7 2 16 27 -68
7 2 16 28 -61
7 2 16 29 -62
7 2 16 30 -66
7 2 16 31 -67
7 2 16 32 -60
7 2 16 33 -67
7 2 16 34 -58
7 2 16 35 -70
7 2 16 36 -76
7 2 16 37 -65
7 2 16 38 -68
7 2 16 39 -63
7 2 16 40 -64
7 2 17 1 -58
7 2 17 2 -61
7 2 17 3 -63
7 2 17 4 -65
7 2 17 5 -70
7 2 17 6 -66
7 2 17 7 -60
7 2 17 8 -66
7 2 17 9 -62
7 2 17 10 -68
7 2 17 11 -60
7 2 17 12 -67
7 2 17 13 -79
7 2 17 14 -64
7 2 17 15 -61
7 2 17 16 -66
7 2 17 17 -59
7 2 17 18 -56
7 2 17 19 -58
7 2 17 20 -66
7 2 17 21 -55
7 2 17 22 -67
7 2 17 23 -66
7 2 17 24 -69
7 2 17 25 -61
7 2 17 26 -68
7 2 17 27 -65
7 2 17 28 -70
7 2 17 29 -66
7 2 17 30 -65
7 2 17 31 -78
7 2 17 32 -64
7 2 17 33 -64
7 2 17 34 -63
7 2 17 35 -66
7 2 17 36 -65
7 2 17 37 -64
7 2 17 38 -62
7 2 17 39 -61
7 2 17 40 -68
7 2 18 1 -62
7 2 18 2 -64
7 2 18 3 -69
7 2 18 4 -69
7 2 18 5 -65
7 2 18 6 -62
7 2 18 7 -62
7 2 18 8 -71
7 2 18 9 -59
7 2 18 10 -65
7 2 18 11 -62
7 2 18 12 -60
7 2 18 13 -61
7 2 18 14 -67
7 2 18 15 -63
7 2 18 16 -69
7 2 18 17 -56
7 2 18 18 -71
7 2 18 19 -68
7 2 18 20 -65
7 2 18 21 -67
7 2 18 22 -67
7 2 18 23 -58
7 2 18 24 -61
7 2 18 25 -72
7 2 18 26 -62
7 2 18 27 -75
7 2 18 28 -70
7 2 18 29 -60
7 2 18 30 -69
7 2 18 31 -60
7 2 18 32 -60
7 2 18 33 -66
7 2 18 34 -69
7 2 18 35 -73
7 2 18 36 -65
7 2 18 37 -63
7 2 18 38 -63
7 2 18 39 -69
7 2 18 40 -76
7 2 19 1 -68
7 2 19 2 -66
7 2 19 3 -62
7 2 19 4 -68
7 2 19 5 -63
7 2 19 6 -61
7 2 19 7 -66
7 2 19 8 -64
7 2 19 9 -60
7 2 19 10 -70
7 2 19 11 -62
7 2 19 12 -62
7 2 19 13 -73
