"expNo" "verdict" "rank" "JP1" "JP2" "JP3" "JP4" "JP5" "JP6" "JP7" "JP8" "JP9" "JP10"
1527 0 2 1 0.407796101949025 0.293761933622854 0.163297074866821 0.153903880294836 0.144284887776409 0.103819720949597 0.0583985930341486 0.0583985930341486 0.0583985930341486
1528 1 1 1 0.601181683899557 0.254649010210729 0.237539779837196 0.193354552932956 0.193354552932956 0.181269893374646 0.129286105230059 0.0726349167098457 0.0726349167098457
1528 0 2 1 0.398818316100443 0.292788068919661 0.163367255846477 0.153757417267273 0.144147578688068 0.102809565780494 0.0577599907906065 0.0577599907906065 0.0577599907906065
1529 1 1 1 0.601173020527859 0.260222036028488 0.240544752439914 0.198742768022002 0.198742768022002 0.186321345020627 0.131246947448353 0.0737365479404677 0.0737365479404677
1529 0 2 1 0.398826979472141 0.288721371642409 0.166025513856779 0.156475373679177 0.146695662824228 0.103334150724714 0.0580547106575464 0.0580547106575464 0.0580547106575464
1530 1 1 1 0.590361445783133 0.241431397230714 0.221281017863699 0.181496466360716 0.181496466360716 0.170152937213171 0.122265583626231 0.0686906800028434 0.0686906800028434
1530 0 2 1 0.409638554216867 0.294194961664841 0.164211915273895 0.154552390846019 0.144892866418143 0.104114634551959 0.0584931984415543 0.0584931984415543 0.0584931984415543
1531 1 1 1 0.594029850746269 0.252996886073231 0.234532827617576 0.189637569650965 0.189637569650965 0.177766673272188 0.127661523984075 0.0717222020505211 0.0717222020505211
1531 0 2 1 0.405970149253731 0.290844286032524 0.164937668702427 0.15546407653837 0.145732365956938 0.104499705529002 0.0587095372220842 0.0587095372220842 0.0587095372220842
1532 1 1 1 0.589473684210526 0.242213781877374 0.219621976534071 0.181114705759895 0.181114705759895 0.169777321987758 0.121669505112666 0.0676786622189205 0.0676786622189205
1532 0 2 1 0.410526315789474 0.29140037593985 0.164811778211396 0.15484528424876 0.145152308708932 0.10402219424718 0.0578623455499941 0.0578623455499941 0.0578623455499941
1533 1 1 1 0.593655589123867 0.248868718584678 0.232925566300347 0.190638484323201 0.190638484323201 0.178723579053001 0.126904316487338 0.0713836780241275 0.0713836780241275
1533 0 2 1 0.406344410876133 0.290767407782622 0.161490963171355 0.151977504368919 0.142478910345862 0.101168457050316 0.0569072570908027 0.0569072570908027 0.0569072570908027
1534 1 1 1 0.601449275362319 0.289781237474421 0.252258861951212 0.200705178775536 0.200705178775536 0.188161105102065 0.134248277824594 0.075514656276334 0.075514656276334
1534 0 2 1 0.601449275362319 0.289781237474421 0.252258861951212 0.200705178775536 0.200705178775536 0.188161105102065 0.134248277824594 0.0587336215482598 0.0587336215482598
1535 1 1 1 0.591988130563798 0.246517051437124 0.229569004150822 0.187298064763769 0.187298064763769 0.175591935716034 0.126743051343904 0.0700011622037869 0.0700011622037869
1535 0 2 1 0.408011869436202 0.31823687540244 0.177245854654524 0.16681962791014 0.156393401165756 0.112885462495583 0.0623475092860221 0.0623475092860221 0.0623475092860221
1536 1 1 1 0.605571847507331 0.255117002812855 0.237632348414466 0.193098028360218 0.193098028360218 0.181029401587704 0.131137262294708 0.073764710040773 0.073764710040773
1536 0 2 1 0.394428152492669 0.294017327086761 0.165232878032229 0.155498982419138 0.145780296017942 0.105444093811474 0.0593123027689539 0.0593123027689539 0.0593123027689539
1537 1 1 1 0.607038123167155 0.255689106370849 0.237710966079148 0.19433047820417 0.19433047820417 0.18218482331641 0.128790449472572 0.0724446278283219 0.0724446278283219
1537 0 2 1 0.392961876832845 0.289362836576913 0.165114314737183 0.155401707987937 0.145689101238691 0.102990822672418 0.0579323377532349 0.0579323377532349 0.0579323377532349
1538 1 1 1 0.591381872213967 0.257415153481471 0.23706139715968 0.192231329618137 0.192231329618137 0.180216871517004 0.129303584944935 0.0727332665315261 0.0727332665315261
1538 0 2 1 0.408618127786033 0.295809442200932 0.163953033947144 0.154308737832606 0.144664441718068 0.10379511513404 0.0583847522628975 0.0583847522628975 0.0583847522628975
1539 1 1 1 0.612244897959184 0.261507200282711 0.241609913304678 0.19680095312206 0.19680095312206 0.184500893551931 0.13370034494913 0.0752064440338857 0.0752064440338857
1539 0 2 1 0.612244897959184 0.261507200282711 0.241609913304678 0.19680095312206 0.19680095312206 0.184500893551931 0.13370034494913 0.0584939009152444 0.0584939009152444
1540 1 1 1 0.606194690265487 0.252581120943953 0.232343496461541 0.189380571819984 0.189380571819984 0.177544286081235 0.127576732513462 0.0797354578209138 0.0797354578209138
1540 0 2 1 0.393805309734513 0.288121426012657 0.16048868905091 0.15103427437928 0.141594632230575 0.101744645914186 0.0635904036963662 0.0635904036963662 0.0635904036963662
1541 1 1 1 0.609826589595376 0.258687372554307 0.239749200420269 0.196486186810596 0.196486186810596 0.183898790468042 0.132340958657662 0.0744417892449347 0.0744417892449347
1541 0 2 1 0.609826589595376 0.258687372554307 0.239749200420269 0.196486186810596 0.196486186810596 0.183898790468042 0.132340958657662 0.057899169412727 0.057899169412727
1542 1 1 1 0.591381872213967 0.253691793101831 0.235148225021293 0.191693113392917 0.191693113392917 0.17971229380586 0.134364331817465 0.0755799366473241 0.0755799366473241
1542 0 2 1 0.408618127786033 0.297689586960683 0.165768837053908 0.156003368008023 0.146253157507521 0.10934815514581 0.0615083372695183 0.0615083372695183 0.0615083372695183
1543 1 1 1 0.602322206095791 0.252586731588557 0.234488616864144 0.19087094259626 0.19087094259626 0.178922839773333 0.126298475134117 0.071042892262941 0.071042892262941
1543 0 2 1 0.397677793904209 0.288999434959394 0.160132727850308 0.150699282910672 0.141265837971037 0.0997170620972029 0.0560908474296766 0.0560908474296766 0.0560908474296766
1544 1 1 1 0.602639296187683 0.260972002907487 0.240400794022971 0.196041123697303 0.196041123697303 0.183788553466222 0.132383033248602 0.0744654562023386 0.0744654562023386
1544 0 2 1 0.397360703812317 0.302495310559827 0.167356873002035 0.157976989264457 0.148103427435429 0.106518831443799 0.0599168426871371 0.0599168426871371 0.0599168426871371
1545 1 1 1 0.607954545454545 0.261329715061058 0.238780463838532 0.194561859423989 0.194561859423989 0.182363623723426 0.130453858997384 0.0734058548276814 0.0734058548276814
1545 0 2 1 0.607954545454545 0.261329715061058 0.238780463838532 0.194561859423989 0.194561859423989 0.182363623723426 0.130453858997384 0.0570480041697023 0.0570480041697023
1546 1 1 1 0.614369501466276 0.261906073601953 0.236073152836965 0.194042324438693 0.194042324438693 0.181572519890125 0.129885947119042 0.0723854179391835 0.0723854179391835
1546 0 2 1 0.614369501466276 0.261906073601953 0.236073152836965 0.194042324438693 0.194042324438693 0.181572519890125 0.129885947119042 0.0575005291798584 0.0575005291798584
1547 1 1 1 0.59825327510917 0.247431192068785 0.229812252695466 0.185116760976746 0.185116760976746 0.173546963415699 0.125078892551856 0.0704669817193553 0.0704669817193553
1547 0 2 1 0.40174672489083 0.283198510988618 0.157841523036303 0.148543053343443 0.139259112509478 0.100366927934759 0.0564563969633018 0.0564563969633018 0.0564563969633018
1548 1 1 1 0.589285714285714 0.258179231863442 0.238103086306409 0.194620343004503 0.194620343004503 0.182456571566721 0.134456458123784 0.0756317576946284 0.0756317576946284
1548 0 2 1 0.410714285714286 0.296696976336547 0.162943713876459 0.153570845379141 0.143972667542944 0.10609678115857 0.0596794394016955 0.0596794394016955 0.0596794394016955
1549 1 1 1 0.602055800293686 0.253405198962509 0.235643152306259 0.192070084202291 0.192070084202291 0.180065703939648 0.12801131165031 0.0720063628032994 0.0720063628032994
1549 0 2 1 0.602055800293686 0.253405198962509 0.235643152306259 0.192070084202291 0.192070084202291 0.180065703939648 0.12801131165031 0.0560049488470106 0.0560049488470106
1550 1 1 1 0.602898550724638 0.244030365769496 0.226518046229096 0.184746352546669 0.184746352546669 0.173199705512502 0.12680221971311 0.0705349906803514 0.0705349906803514
1550 0 2 1 0.397101449275362 0.288523787261515 0.15815377968409 0.148850616173261 0.139547452662432 0.102164877824398 0.0568302252240315 0.0568302252240315 0.0568302252240315
1551 1 1 1 0.596465390279823 0.257815996083861 0.241299658834738 0.193402583697617 0.193402583697617 0.181314922216516 0.127799064117368 0.0718869735660197 0.0718869735660197
1551 0 2 1 0.403534609720177 0.293753893772386 0.163704433021669 0.15430167471851 0.144657820048603 0.101961459065095 0.0573533207241158 0.0573533207241158 0.0573533207241158
1552 1 1 1 0.592481203007519 0.249966522144778 0.232808133729224 0.191334828469078 0.191334828469078 0.17937640168976 0.128700557266196 0.0725073562063075 0.0725073562063075
1552 0 2 1 0.406015037593985 0.289490542499747 0.161334987152438 0.152068323678292 0.142564053448399 0.102288110097506 0.057627104280285 0.057627104280285 0.057627104280285
1553 1 1 1 0.595307917888563 0.250565016237566 0.23424915471512 0.192767533567651 0.192767533567651 0.180719562719673 0.131557250064929 0.0740009531615226 0.0740009531615226
1553 0 2 1 0.404692082111437 0.29038973830897 0.160389681042745 0.150941098948916 0.141507280264609 0.103012138672869 0.0579443280034887 0.0579443280034887 0.0579443280034887
1554 1 1 1 0.606628242074928 0.253937403659272 0.235742511808297 0.190327410268757 0.190327410268757 0.17843194712696 0.126510095451907 0.0711619286916974 0.0711619286916974
1554 0 2 1 0.393371757925072 0.286307273352193 0.160267643873661 0.150840135410504 0.141412626947348 0.100263014674634 0.0563979457544814 0.0563979457544814 0.0563979457544814
1555 1 1 1 0.599125364431487 0.238021103996195 0.222054009656357 0.176307544509107 0.176307544509107 0.165271078499148 0.117875360593746 0.066304890333982 0.066304890333982
1555 0 2 1 0.400874635568513 0.298654682412794 0.166565407020209 0.1567385393494 0.146927050188248 0.104791952585972 0.0589454733296093 0.0589454733296093 0.0589454733296093
1556 1 1 1 0.587706146926537 0.242353050278985 0.225691278072304 0.184292286236556 0.184292286236556 0.161255750456987 0.11226666171056 0.0612363609330329 0.0612363609330329
1556 0 2 1 0.412293853073463 0.304222888555722 0.170693240027713 0.160652461202554 0.140570903552234 0.0975570939479229 0.0531296849669439 0.0531296849669439 0.0531296849669439
1557 1 1 1 0.600583090379009 0.252279815580718 0.233925092156114 0.187779019348383 0.187779019348383 0.175749425921377 0.128206268149333 0.0721160258339998 0.0721160258339998
1557 0 2 1 0.399416909620991 0.282397904709609 0.157335975481068 0.148067287676587 0.138581727059805 0.100939649451755 0.0567785528166122 0.0567785528166122 0.0567785528166122
1558 1 1 1 0.586924219910847 0.242181653149703 0.2266668909948 0.180100883177137 0.180100883177137 0.168844577978566 0.124877345808493 0.0702435070172772 0.0702435070172772
1558 0 2 1 0.413075780089153 0.298753584070595 0.161877828531869 0.152355603324112 0.142833378116355 0.105639478421957 0.0594222066123509 0.0594222066123509 0.0594222066123509
1559 1 1 1 0.592537313432836 0.255272851150808 0.235514890535421 0.187285383803952 0.187285383803952 0.175561729105739 0.129574835503311 0.0729999073258091 0.0729999073258091
1559 0 2 1 0.407462686567164 0.289127714719814 0.158776596145291 0.149409245340259 0.139837715560649 0.103208421808245 0.0581455897511237 0.0581455897511237 0.0581455897511237
1560 1 1 1 0.586206896551724 0.244752076516486 0.223730425772739 0.177735918271735 0.177735918271735 0.166575107077278 0.120710251573398 0.0678995165100363 0.0678995165100363
1560 0 2 1 0.413793103448276 0.293978383942357 0.156620962385245 0.147135793319078 0.137896497035305 0.0999280213009246 0.0562095119817701 0.0562095119817701 0.0562095119817701
1561 1 1 1 0.58761329305136 0.241855694168242 0.22342501140892 0.181057009245451 0.181057009245451 0.16974094616761 0.12277503023552 0.0689768949210509 0.0689768949210509
1561 0 2 1 0.41238670694864 0.309137294394092 0.17021845474959 0.160205604470202 0.150192754190815 0.108635661301928 0.0610331806062473 0.0610331806062473 0.0610331806062473
1562 1 1 1 0.592592592592593 0.246329169406093 0.229804747745466 0.184646609542208 0.184646609542208 0.17310619644582 0.123573573915869 0.0695101353276761 0.0695101353276761
1562 0 2 1 0.407407407407407 0.313624536345015 0.17304956686271 0.162855188844288 0.15267673954152 0.108989803636942 0.06130676454578 0.06130676454578 0.06130676454578
1563 1 1 1 0.586466165413534 0.236520837325698 0.219259223421494 0.17527706121956 0.17527706121956 0.164322244893337 0.116334332667849 0.0654380621256652 0.0654380621256652
1563 0 2 1 0.413533834586466 0.299671265910616 0.162763459843956 0.153189138676664 0.143614817509372 0.101674207086281 0.0571917414860332 0.0571917414860332 0.0571917414860332
1564 1 1 1 0.597037037037037 0.244121810699589 0.227745464584016 0.183258741181307 0.183258741181307 0.171805069857475 0.12109608448104 0.068116547520585 0.068116547520585
1564 0 2 1 0.402962962962963 0.296368784686828 0.163484902443936 0.153853980355928 0.144238106583682 0.101665625785856 0.0571869145045438 0.0571869145045438 0.0571869145045438
1565 1 1 1 0.602322206095791 0.249765345940919 0.23153712969989 0.188885553176226 0.188885553176226 0.177080206102712 0.126222349290475 0.0709136516358066 0.0709136516358066
1565 0 2 1 0.397677793904209 0.286570868279064 0.163007305692445 0.153120767921157 0.143550719926085 0.102322611375885 0.0573965898186605 0.0573965898186605 0.0573965898186605
1566 1 1 1 0.597667638483965 0.250634816138437 0.232399775335795 0.185919820268636 0.185919820268636 0.174299831501846 0.122674368212443 0.0690043321194993 0.0690043321194993
1566 0 2 1 0.402332361516035 0.292381990964325 0.160523446019629 0.151080890371416 0.141638334723202 0.0996868044972684 0.0560738275297135 0.0560738275297135 0.0560738275297135
1567 1 1 1 0.588770864946889 0.244963060598341 0.228581394026446 0.184916062606054 0.184916062606054 0.173358808693175 0.122191230796952 0.0687325673232854 0.0687325673232854
1567 0 2 1 0.411229135053111 0.304778449862167 0.16499927299691 0.155293433408856 0.145587593820802 0.102616806217306 0.0577219534972345 0.0577219534972345 0.0577219534972345
1568 1 1 1 0.582317073170732 0.244197482297403 0.228172022521636 0.186017074079223 0.186017074079223 0.174391006949271 0.121845245030059 0.0686452084676386 0.0686452084676386
1568 0 2 1 0.417682926829268 0.299434792293128 0.162526317836522 0.152937744512834 0.143379135480782 0.10017756190797 0.0564380630467436 0.0564380630467436 0.0564380630467436
1569 1 1 1 0.589939024390244 0.249028118010438 0.233074754200394 0.186529274225949 0.186529274225949 0.174871194586827 0.123468878895869 0.0697531538050214 0.0697531538050214
1569 0 2 1 0.410060975609756 0.293970653747633 0.159251429116469 0.149869901628017 0.140503032776266 0.0989108242519223 0.0558791980515555 0.0558791980515555 0.0558791980515555
1570 1 1 1 0.587878787878788 0.247663221132609 0.231023348462762 0.185503192395284 0.185213343657167 0.173637509678594 0.122387672020154 0.0688430655113367 0.0688430655113367
1570 0 2 1 0.412121212121212 0.301754385964912 0.163272203170817 0.153427849744341 0.14383860913532 0.101384041681283 0.0570285234457215 0.0570285234457215 0.0570285234457215
1571 1 1 1 0.588855421686747 0.243185129900131 0.225464663070199 0.1825504519441 0.1825504519441 0.170855813616431 0.120296440199324 0.0676667476121196 0.0676667476121196
1571 0 2 1 0.411144578313253 0.297250646421302 0.163022078165529 0.153404256444848 0.14357679626635 0.100942638423067 0.0567802341129753 0.0567802341129753 0.0567802341129753
1572 1 1 1 0.584962406015038 0.249854072410464 0.232286207944103 0.185556089752705 0.185556089752705 0.173958834143161 0.122255110378795 0.0686847959718115 0.0686847959718115
1572 0 2 1 0.413533834586466 0.296734201917006 0.162896844638577 0.153512831431923 0.143918279467428 0.100995283836792 0.056740699369966 0.056740699369966 0.056740699369966
1573 1 1 1 0.58761329305136 0.244191720900933 0.227021990525086 0.183699746771038 0.183699746771038 0.172218512597848 0.121521051049073 0.0683555912151038 0.0683555912151038
1573 0 2 1 0.41238670694864 0.300146899858643 0.161291916567198 0.151790183632458 0.14230329715543 0.0999685901960824 0.0562323319852963 0.0562323319852963 0.0562323319852963
1574 1 1 1 0.592261904761905 0.246631057114928 0.229343833485377 0.184626867429144 0.184626867429144 0.173087688214823 0.121642884836186 0.0684241227203545 0.0684241227203545
1574 0 2 1 0.407738095238095 0.294720338365055 0.16188863656672 0.152365775592207 0.142842914617694 0.100387407051967 0.0564679164667312 0.0564679164667312 0.0564679164667312
1575 1 1 1 0.589041095890411 0.24449120819085 0.228115628826042 0.182559009075069 0.182559009075069 0.170845520229877 0.121057698506081 0.0680949554096707 0.0680949554096707
1575 0 2 1 0.410958904109589 0.298307075877404 0.163455931987619 0.153585986168042 0.143731486273066 0.101845239533726 0.0572879472377209 0.0572879472377209 0.0572879472377209
1576 1 1 1 0.6 0.255780346820809 0.237424814911671 0.190215526605577 0.190215526605577 0.178029844432407 0.125222166641884 0.070351733684564 0.070351733684564
1576 0 2 1 0.4 0.286585365853658 0.158825765086919 0.149483073022983 0.139906813657448 0.0984072889014941 0.0552867241246266 0.0552867241246266 0.0552867241246266
1577 1 1 1 0.586726998491704 0.245327370714367 0.229611086027978 0.181689252757875 0.181689252757875 0.170049785003073 0.118241614353449 0.0663487428503678 0.0663487428503678
1577 0 2 1 0.413273001508296 0.302731894721883 0.167460038668498 0.157580390369471 0.147485396611427 0.102253683406469 0.0573774587139748 0.0573774587139748 0.0573774587139748
1578 1 1 1 0.588770864946889 0.244963060598341 0.22927011452876 0.182187858866603 0.182187858866603 0.170801117687441 0.11916357047961 0.0671344059040055 0.0671344059040055
1578 0 2 1 0.411229135053111 0.296134747784086 0.163159640652389 0.153322074083642 0.143739444453414 0.100283333339591 0.0564976525856853 0.0564976525856853 0.0564976525856853
1579 1 1 1 0.584592145015106 0.247982965305242 0.230269896354867 0.183533635909509 0.183246415822014 0.171793514833138 0.120406598372786 0.0674806210660667 0.0674806210660667
1579 0 2 1 0.415407854984894 0.300051804207602 0.164611753697226 0.155128949569912 0.145433390221792 0.101633275622831 0.0569593083160922 0.0569593083160922 0.0569593083160922
1580 1 1 1 0.586726998491704 0.248914484208602 0.231412684537684 0.183952298636992 0.183952298636992 0.172167854505559 0.120567839631817 0.0678194097928972 0.0678194097928972
1580 0 2 1 0.413273001508296 0.304652259276722 0.160115533994868 0.150696973171641 0.141042948327832 0.0987713044576487 0.0555588587574274 0.0555588587574274 0.0555588587574274
1581 1 1 1 0.59375 0.247758052708638 0.231910813767836 0.184968141494588 0.184679128773503 0.173136683225159 0.121855730129144 0.0685438481976437 0.0685438481976437
1581 0 2 1 0.40625 0.29371194824962 0.157581410437296 0.1480801783374 0.138825167191313 0.0977068625393403 0.0549601101783789 0.0549601101783789 0.0549601101783789
1582 1 1 1 0.586626139817629 0.244427558257346 0.227321430541046 0.18131184564893 0.18131184564893 0.169979855295872 0.11938467842628 0.0671538816147824 0.0671538816147824
1582 0 2 1 0.413373860182371 0.302080897825579 0.163574044532838 0.153937871069931 0.144316754128061 0.101360300919855 0.0570151692674185 0.0570151692674185 0.0570151692674185
1583 1 1 1 0.580792682926829 0.244455555948883 0.226206929688313 0.179094408143184 0.179094408143184 0.167901007634235 0.11765326082399 0.0660994063158252 0.0660994063158252
1583 0 2 1 0.419207317073171 0.301365628863662 0.160872875263912 0.15140976495427 0.141946654644628 0.0994662689480605 0.0558816753557961 0.0558816753557961 0.0558816753557961
1584 1 1 1 0.584962406015038 0.245581884741007 0.229490716006027 0.180841368314691 0.180841368314691 0.169538782795023 0.118455044747614 0.066630962670533 0.066630962670533
1584 0 2 1 0.415037593984962 0.299433515295087 0.157906033311294 0.148617443116512 0.13932885292173 0.0973476701636542 0.0547580644670555 0.0547580644670555 0.0547580644670555
1585 1 1 1 0.591044776119403 0.242345793158103 0.224366507112371 0.181388307409096 0.181388307409096 0.170051538196028 0.12230067646763 0.068794130513042 0.068794130513042
1585 0 2 1 0.408955223880597 0.292464947987336 0.159450043379035 0.150070629062622 0.140691214746208 0.101040042636046 0.0568350239827759 0.0568350239827759 0.0568350239827759
1586 1 1 1 0.590563165905632 0.250412456744356 0.23322345815348 0.189302544136255 0.189302544136255 0.176898945300494 0.124746515500793 0.0700845055786928 0.0700845055786928
1586 0 2 1 0.409436834094368 0.296510496185444 0.157427874953135 0.148372289225742 0.138650547966021 0.097629675786725 0.0548498491509144 0.0548498491509144 0.0548498491509144
1587 1 1 1 0.588770864946889 0.249909935481053 0.231340776188344 0.184059449668098 0.184059449668098 0.172555734063842 0.120738706050502 0.0679155221534073 0.0679155221534073
1587 0 2 1 0.409711684370258 0.29621468809113 0.162587112318176 0.153248530020078 0.143670496893823 0.100527461383433 0.0565466970281811 0.0565466970281811 0.0565466970281811
1588 1 1 1 0.582701062215478 0.250208813458519 0.233087215025899 0.185448952100898 0.185448952100898 0.173858392594591 0.12236367807244 0.0689372834210929 0.0689372834210929
1588 0 2 1 0.417298937784522 0.306875218863079 0.164875293397604 0.155864383714131 0.146122859731997 0.102843068433077 0.0579397568637056 0.0579397568637056 0.0579397568637056
1589 1 1 1 0.586626139817629 0.239546292563384 0.222409232753251 0.177795196465451 0.177795196465451 0.166682996686361 0.117586384996711 0.06614234156065 0.06614234156065
1589 0 2 1 0.413373860182371 0.294559816537139 0.159832173177822 0.152209774456972 0.142696663553411 0.1005172085913 0.0565409298326063 0.0565409298326063 0.0565409298326063
1590 1 1 1 0.578386605783866 0.249062043406214 0.229814590283632 0.182647403631533 0.182647403631533 0.171231940904562 0.120810873757738 0.0676843392883726 0.0676843392883726
1590 0 2 1 0.421613394216134 0.301605967247988 0.162503215112062 0.153155685039245 0.143583454724292 0.101303778551833 0.0567554815673805 0.0565758756130534 0.0565758756130534
1591 1 1 1 0.580060422960725 0.244147347835429 0.227440530876239 0.181422723319038 0.181422723319038 0.170083803111598 0.119457685763131 0.0671949482417613 0.0671949482417613
1591 0 2 1 0.413897280966767 0.305676432273621 0.164595001993488 0.157225076531093 0.1473985092479 0.103373185841499 0.0581474170358434 0.0581474170358434 0.0581474170358434
1592 1 1 1 0.573373676248109 0.237432271221684 0.220419990106111 0.178205050480526 0.178205050480526 0.167067234825493 0.116825117491111 0.0661274249949686 0.0661274249949686
1592 0 2 1 0.416036308623298 0.305738310523168 0.163882783162274 0.156544748095307 0.14676070133935 0.102625366338027 0.0580898300026571 0.0580898300026571 0.0580898300026571
1593 1 1 1 0.588770864946889 0.250993360056838 0.22845362148248 0.184402026308728 0.184402026308728 0.172588771498326 0.120938117254301 0.0680276909555443 0.0680276909555443
1593 0 2 1 0.411229135053111 0.29215681833624 0.155646863917124 0.149570559920359 0.139988695925461 0.0980942686776953 0.0551780261312036 0.0551780261312036 0.0551780261312036
1594 1 1 1 0.583206106870229 0.241356282813747 0.225894395945991 0.180109540731901 0.180109540731901 0.168852694436157 0.117975681702118 0.0664651727899259 0.0664651727899259
1594 0 2 1 0.416793893129771 0.302717277120246 0.165884015556853 0.157737925507186 0.147879305162987 0.103321785266716 0.0582094564882905 0.0582094564882905 0.0582094564882905
1595 1 1 1 0.584355828220859 0.246934734935587 0.229213989526793 0.179600571880301 0.179600571880301 0.168375536137782 0.118158270973882 0.0664640274228088 0.0664640274228088
1595 0 2 1 0.415644171779141 0.30609454510867 0.162024905860595 0.155001404709687 0.145313816915332 0.101974608361636 0.0573607172034204 0.0573607172034204 0.0573607172034204
1596 1 1 1 0.586523736600306 0.256707981033279 0.239487320839159 0.19082516566139 0.19082516566139 0.178898592807554 0.125726683085836 0.0707212592357825 0.0707212592357825
1596 0 2 1 0.413476263399694 0.296951134623417 0.165291860847012 0.157420819854297 0.147582018613404 0.103717963300782 0.0583413543566897 0.0583413543566897 0.0583413543566897
1597 1 1 1 0.576506955177743 0.245656478748622 0.225564205023812 0.17670311610174 0.17670311610174 0.165641888176748 0.116045625147082 0.0652756641452338 0.0652756641452338
1597 0 2 1 0.423493044822257 0.302678640533055 0.164263614834743 0.157614263109798 0.147517099379327 0.103347735320982 0.0581331011180523 0.0581331011180523 0.0581331011180523
1598 1 1 1 0.582568807339449 0.241448134015318 0.224926022200895 0.178864938431803 0.178864938431803 0.167685879779815 0.116576975928202 0.0655745489596137 0.0655745489596137
1598 0 2 1 0.41743119266055 0.305422529527294 0.166364954185431 0.159391572872269 0.149429599567752 0.103885019147973 0.0584353232707348 0.0584353232707348 0.0584353232707348
1599 1 1 1 0.577743902439024 0.247486284855685 0.230858300091943 0.182274687684534 0.182274687684534 0.170882519704251 0.119917557687194 0.0675591874294049 0.0675591874294049
1599 0 2 1 0.419207317073171 0.305229290772171 0.162257878473668 0.156157958230297 0.146398085840903 0.102735498835722 0.0578791542736459 0.0578791542736459 0.0578791542736459
1600 1 1 1 0.58 0.247621776504298 0.230265109926894 0.183402957247775 0.183402957247775 0.171940272419789 0.120308062334546 0.0675909145197216 0.0675909145197216
1600 0 2 1 0.42 0.308215384615385 0.166257261410788 0.15857622548868 0.148665211395638 0.104022305349717 0.0584413264797317 0.0584413264797317 0.0584413264797317
1601 1 1 1 0.579109062980031 0.247108947048083 0.228690888883009 0.18268207100122 0.18268207100122 0.171246573598953 0.120274353011581 0.0674893704986615 0.0674893704986615
1601 0 2 1 0.420890937019969 0.307205676337792 0.164196137352958 0.15730334597982 0.147226100377988 0.103252272446642 0.0578471260342687 0.0578471260342687 0.0578471260342687
1602 1 1 1 0.587878787878788 0.244949494949495 0.228517625553507 0.184364515011458 0.184364515011458 0.172841732823242 0.121648140403455 0.0683437909308925 0.0683437909308925
1602 0 2 1 0.412121212121212 0.302554243339742 0.161072043216841 0.15619107221027 0.146429130197128 0.103058625358683 0.0578999162813256 0.0578999162813256 0.0578999162813256
1603 1 1 1 0.582066869300912 0.248259068174453 0.223357702673672 0.177515728762481 0.177515728762481 0.166420995714826 0.116833344375379 0.0657187562111509 0.0657187562111509
1603 0 2 1 0.417933130699088 0.291997593531268 0.15359410989217 0.148042515558718 0.138789858336298 0.0974353220587676 0.0548073686580568 0.0548073686580568 0.0548073686580568
1604 1 1 1 0.586726998491704 0.253281858360518 0.232988088507287 0.187204402992754 0.187204402992754 0.175504127805707 0.122980994666773 0.0690081443427972 0.0690081443427972
1604 0 2 1 0.413273001508296 0.31087449816722 0.165710400603504 0.159953090612747 0.149956022449451 0.105078672665309 0.0589626407745775 0.0589626407745775 0.0589626407745775
1605 1 1 1 0.580547112462006 0.245551176927971 0.22760264611053 0.180339062750317 0.180339062750317 0.169067871328422 0.117612432228467 0.0660764681846944 0.0660764681846944
1605 0 2 1 0.419452887537994 0.290960692239168 0.149480529297981 0.1438524973214 0.134861716238812 0.0938168460791738 0.0527077429458895 0.0527077429458895 0.0527077429458895
1606 1 1 1 0.577099236641221 0.239822443420654 0.22011610310857 0.174474381728704 0.174474381728704 0.16356973287066 0.115981462634898 0.0651601644537221 0.0651601644537221
1606 0 2 1 0.422900763358779 0.305322972649164 0.161277691775607 0.15520548952502 0.145505146429706 0.103172508798841 0.0579638977445759 0.0579638977445759 0.0579638977445759
1607 1 1 1 0.582822085889571 0.246901575290394 0.229265748483938 0.1836807458614 0.1836807458614 0.171913698079655 0.120994978120578 0.067976834343173 0.067976834343173
1607 0 2 1 0.415644171779141 0.298587755931702 0.15749209669808 0.149535586612293 0.139955963094943 0.0985027306240068 0.0553403447480727 0.0553403447480727 0.0553403447480727
1608 1 1 1 0.58599695585997 0.254347614883902 0.235756109596898 0.187628383081555 0.187628383081555 0.175901609138958 0.123510770158002 0.0694748082138761 0.0694748082138761
1608 0 2 1 0.41400304414003 0.303477344573235 0.1576676797421 0.14993657508907 0.140565539146003 0.0986992562636684 0.0555183316483135 0.0554313123197111 0.0554313123197111
1609 1 1 1 0.583460949464012 0.241756147435308 0.224434055874522 0.179744404924398 0.179744404924398 0.168510379616623 0.117736509775807 0.0662267867488912 0.0662267867488912
1609 0 2 1 0.416539050535988 0.306485722283776 0.16342952532184 0.157998332637428 0.148123436847589 0.10349235762277 0.058214451162808 0.058214451162808 0.058214451162808
1610 1 1 1 0.580547112462006 0.245454984056808 0.228223354910854 0.184244547833142 0.184244547833142 0.172729263593571 0.121568983174361 0.0683825530355779 0.0683825530355779
1610 0 2 1 0.417933130699088 0.30070798428349 0.159301036666871 0.152603695785981 0.143065964799357 0.10069158812858 0.0566390183223262 0.0566390183223262 0.0566390183223262
